date,mins,das,T06A2,T06B3,T06B4,T06B5,T06C2,T06C4,T06D2,T06D3,T06D5,T07A1,T07A2,T07A5,T07B1,T07B2
2018-09-26 08:05:11,22085.183333333334,15.33693287037037,-5.221203846060051,-2.318176357950128,1.5712577233204768,-1.6415951915547091,-1.188494380260684,-0.3604942982033941,1.5536131045692283,-2.147624236767773,-3.428916062735942,10.457509380232318,3.2951299907748606,4.693637873980655,-0.8919567300774616,3.5777567613479704
2018-09-26 08:20:12,22100.2,15.34736111111111,-2.376318454102397,-3.956032930531354,1.5849837238051634,-1.2134964007525177,-0.08370502653577809,0.5893380577978848,-2.1447273091625867,-1.9263390507538005,-3.1685561698666094,7.74386175910106,-1.6536647220775682,3.8224264867797944,-2.792267887923716,0.4525995413292304
2018-09-26 08:35:13,22115.216666666667,15.357789351851853,-2.118461805292924,-3.479810565687597,-1.2228463555349014,-1.021383373735086,-0.6241317999592967,-0.5774843624491603,-1.1445571362738112,-2.881093729072848,-4.084187929736609,9.492963190365826,2.7949750644356577,5.534719595884549,-1.638415035913802,2.729495835563059
2018-09-26 08:50:14,22130.233333333334,15.368217592592593,-6.09263995125707,-3.7095129866218843,-1.6822378215645977,-1.3002596198052732,-4.924775365828413,2.2490324904317833,-3.2008818093695726,-2.19189261934613,-3.825816033123685,10.769805210341218,2.77604019360664,4.19051162684862,-4.2454009114115,2.6534344440268924
2018-09-26 09:05:15,22145.25,15.378645833333334,-1.3738589616713988,-3.9401439315875,-0.2631959992470337,-2.050128660759159,-1.235636391488264,3.6638826444185497,-1.2637067808702778,-2.208740087372277,-3.568445192994286,9.929379323517972,3.9295214760449793,4.25479698444709,-1.9182282607438284,-0.24559587587490853
2018-09-26 09:20:16,22160.266666666666,15.389074074074074,-3.237124924318505,-3.4667071539486933,1.389273768293991,-2.565994030930405,-2.716715546338247,3.6670601060132024,0.6719624769160677,-2.9316405172029363,-3.0770801446083342,12.84667700244314,6.490409689562118,4.082570052599319,-2.646899839230304,-0.0926064094719453
2018-09-26 09:35:17,22175.283333333333,15.399502314814814,-2.2824439451404186,-3.9342064222420414,-0.7198338802874615,-3.7878592772346447,14.601986498161647,5.313558860165466,-1.1538795282786636,-2.480598311219287,-2.351725645624759,13.411689687600267,5.993695579053846,3.438825194290599,-3.1414184112126424,2.6423915150081547
2018-09-26 09:50:18,22190.3,15.409930555555555,-2.0348221482929447,-2.9926455202376028,1.1644756753785481,-1.4857279592146337,0.19546906848449813,2.7283728701943946,-2.5112383087555767,-0.8556178902087634,-3.507386476207604,7.629408787288522,-2.025630143617122,0.4435567514943841,-3.1667867500839457,0.9093865262777819
2018-09-26 10:05:19,22205.316666666666,15.420358796296295,-1.7892656761993406,-2.9920282470005928,0.2271970373150026,-1.7696036490849998,1.768731489030105,1.316496077710998,-2.6951193969217555,-1.816703693441718,-3.2540674391322084,12.18482567750194,2.4074232002608738,4.96675904509434,-3.898007638318501,-1.7666327901742391
2018-09-26 10:20:20,22220.333333333332,15.430787037037037,-2.4857806896058556,-3.2273584169529896,1.8733247891354896,0.29551006822252557,0.7567730821185275,1.3129224025402322,-4.5255283453637345,-2.778860178749072,-2.531773359892304,6.86793170180747,4.0178462561308095,2.908426374805085,-4.1600838675016,-1.6256778922477315
2018-09-26 10:35:22,22235.366666666665,15.44122685185185,-2.48014987677142,-3.2289026333987767,0.46233043990831163,-1.1657082843817885,-1.9004870662205804,0.3671172952060544,-1.4229398854277167,-1.392379027171195,-4.395752430676639,11.18302962793355,0.4548043962402937,3.4330917022577347,-3.953310541195356,-0.07865218657802586
2018-09-26 10:50:23,22250.383333333335,15.451655092592594,1.5191712667370842,-2.5261402569415443,2.8102528645532066,-2.157627690253386,-1.0328894164192803,0.36012962628628653,-3.0214230045121657,-0.4766915255376392,-1.7955239860809469,8.916485231847828,3.9399357333286376,3.486670198719272,-2.5721068207399522,3.346213201766119
2018-09-26 11:05:24,22265.4,15.462083333333334,-0.8285976748846644,-2.529336863997304,5.39156531275529,-1.7405685245262077,-1.5755146404172797,2.2314266958188154,-0.8614507696866672,-1.9120881966310537,-2.2513351186344863,9.467603795039517,5.307408507418764,4.4786964962231695,-3.7767668740870497,3.9480181559214196
2018-09-26 11:20:25,22280.416666666668,15.472511574074074,0.11153706375853516,-2.533496331056587,3.9762622938402696,-1.3245344234687888,-1.648363424279764,-1.0689976643270507,-0.8180288150166245,-3.1135735733241114,-2.7081907458100734,8.136376530108295,0.7972132296466901,3.1191648089933994,-3.572293529575434,1.256751042730508
2018-09-26 11:35:26,22295.433333333334,15.482939814814815,-2.2404307705358604,-1.8336225502796435,6.554338298408669,-2.789529036294673,1.5685635438162058,0.32885035553739494,-2.656162795117461,-1.0261522074409697,-1.7560958083415315,7.742794616612901,2.8643403772814082,3.403069329687272,-2.6636896248046504,2.3224001848166496
2018-09-26 11:50:27,22310.45,15.493368055555557,-4.359507449623176,-1.3697194295600976,4.43078779827155,-2.375556025208363,1.2602655735751849,-1.0950354571594385,-0.9708583852296923,-2.22982866983695,-2.2150552703335538,10.16684920094668,0.4637803936034038,2.510404229315852,-3.400958006665758,-1.315046139583556
2018-09-26 12:05:04,22325.066666666666,15.503518518518518,-1.0567277240923334,-2.545330150264316,4.198417107558963,-1.7198258992748132,-0.9262966431795513,0.07729692433726257,-0.9206133344825644,-1.7825402861634028,-1.0240665002279559,11.195431957956645,7.010756466358783,2.802484657027433,-1.5469476039905266,0.706297827753259
2018-09-26 12:20:05,22340.083333333332,15.513946759259259,-5.059984392198375,-1.848354020390918,5.1266406316212505,-0.3679009356297365,-0.2950405318218054,0.529971317645884,-0.8834072782133481,-2.753396646322623,-2.660121329876745,6.564796390874666,2.7248656275673366,1.2017049392624934,0.534054287693306,1.2927084623818093
2018-09-26 12:35:07,22355.116666666665,15.524386574074073,0.09883616211530863,-0.6826316280956717,7.462683650506839,-0.6623463308316002,2.920906351091543,0.7453494810545379,0.32673719128653456,0.2693385402237558,-2.8874981341913664,8.511061337872086,4.545410017483001,2.183862931198252,-2.7911246503304943,1.8750692117801577
2018-09-26 12:50:08,22370.133333333335,15.534814814814816,-3.4386844325222907,-2.572625312605649,4.627613630886376,-1.19251293033243,-2.0882924962655283,0.9595107429070628,-1.754221486308822,-0.46874677318802493,-2.17569781449918,4.580634067970751,0.9590749576753131,-1.065098636547598,-3.0618882384647463,3.160203285399551
2018-09-26 13:05:09,22385.15,15.545243055555556,-2.04334535023601,-0.7036093328842216,7.900889325306589,0.3912696818908037,-1.2227197475206626,-0.47309306563634773,-1.7217703143410346,-1.2079529380325231,-3.3449769391994364,5.582798756714643,2.5400047176460987,2.0293408540270943,-1.923538414137499,0.21218291749235618
2018-09-26 13:20:11,22400.183333333334,15.55568287037037,-3.7059552888136147,-1.420862361880627,5.766962120828774,0.3286672422754162,-2.4724590927479198,-1.908017974443095,-2.631403378735233,-0.3035853027600026,-1.9305968943288832,7.521828852148039,0.3573313858541974,0.8916948982432618,-1.9613810613838656,1.2550662887224489
2018-09-26 13:35:12,22415.2,15.56611111111111,-2.7849184183645286,-1.1988401898495604,2.6919104469738344,-0.20466413439351497,-1.137345518684517,-0.524172965012064,-3.77715170993388,-0.3400485057899067,-1.222051462404836,7.57914756320793,1.462758400687187,0.9279168120018622,-2.469814122838754,5.350697486291272
2018-09-26 13:50:14,22430.233333333334,15.576550925925925,-6.801848198349472,-1.6830973124051063,3.844640814656667,1.8456095525198142,2.782454035960803,-0.3176657886617266,-1.164999518127023,-0.8479498660353041,-2.159859582960705,3.6383080510027415,1.8595565434128383,-0.21296230512966557,1.0155525177412872,3.3322012054605445
2018-09-26 14:05:16,22445.266666666666,15.58699074074074,-6.355948778712844,0.4166368746743649,3.350690476289627,-0.3351849677194312,1.5320218462036341,-1.0529532001602273,-1.6094644007522783,0.5230065176301321,-1.4537701721765868,3.4550186256555415,3.428574063072089,0.2895320444879968,-0.19998110008690786,2.720495106825187
2018-09-26 14:20:17,22460.283333333333,15.59741898148148,-1.681414704709125,-0.0693625689111883,2.150604115986605,-0.8717162435833299,1.2214412122776974,-0.3794840213351102,-1.3500568076004695,0.7181215904891692,-2.158527283134107,1.389998424143655,1.0006715009279623,-0.38411845300465725,-1.181110955213551,2.3415110350748916
2018-09-26 14:35:19,22475.316666666666,15.607858796296295,-7.5848739282476805,0.14834310468237616,2.3582770103890196,-0.4696574179382875,2.5555436479282996,-2.2933780059710145,-0.8577717658932419,-0.2632196214703279,-2.6296572599303736,0.026784213363923753,0.9191010426331427,-2.2348935812112973,-1.6934529465077557,0.3133522031865732
2018-09-26 14:50:21,22490.35,15.61829861111111,-5.030523450772368,-1.514972203004761,-1.6657480684741965,0.8713217429755821,1.0694121908723127,-0.4490860227834963,0.3378784288111194,-0.07071748736434642,-2.16190543611967,-1.573907670659365,3.8897200591009713,-1.5023135126995983,1.3182959247933432,2.746946783884582
2018-09-26 15:05:22,22505.366666666665,15.62872685185185,-5.297550582765412,0.580969919336426,1.124079159479549,1.0365562458317292,-1.1218690864513317,-0.7210509215945768,1.5323887071579645,-0.11406726857187321,-0.9900122127681577,-1.531349942367957,1.4533983456540978,-1.4758911507902615,-0.6055573217254172,-0.46176270352747617
2018-09-26 15:20:24,22520.4,15.639166666666668,-7.212597898759289,-0.14439861932079878,0.15164262119885677,0.025365727640446777,-0.728470232189287,-2.170404588701262,-0.800246893991341,1.2511083093050313,-2.169511444189636,1.5629775851593921,1.598369292357816,-1.4516172845043411,-1.59063465937122,2.9053052255538927
2018-09-26 15:35:26,22535.433333333334,15.649606481481483,-3.489855187487582,-0.635800579939341,0.35249066503726906,1.128083964245538,-2.685307438852992,-0.09659194299116848,-0.3145353100447033,2.615112653920954,-1.4701448301933793,-0.04520063520961571,2.445499490092394,-0.7240066967485631,0.2433698990108894,2.0390893764040263
2018-09-26 15:50:28,22550.466666666667,15.660046296296297,-2.589329048500698,0.5167598554427048,0.31661743421811533,1.7597070665124723,0.29261856609111686,-2.489619585788594,-0.7704825763143879,1.157940862961361,-1.4769177415966925,-1.890894035699806,-1.880221211532169,-3.053065594238763,0.9014533438416691,3.2845772530221686
2018-09-26 16:05:05,22565.083333333332,15.670196759259259,-0.49530049242707036,-1.1445433198502049,-1.3518908774675258,2.163823467196791,-2.6025469599695716,-2.755198838924541,1.1346110008577703,-0.5275425687357023,-1.4780873441025995,-3.4854189460192417,1.3335078640682887,-2.786284928455087,0.39146439944917744,-0.3840077259364676
2018-09-26 16:20:03,22580.05,15.680590277777778,-1.94583964284163,-0.6978885740533712,-3.503913889432414,0.9146547949091356,-1.0347457108958282,-3.7395801442945458,2.0874144593795054,2.4792158103379722,-1.016038816669959,-4.393098800986092,2.6457167750397046,-2.0616450105551434,1.283982618080499,-1.256165576706761
2018-09-26 16:35:27,22595.45,15.691284722222223,-3.420278301331102,0.44519973857039413,-4.497415870093911,2.0053895869610705,2.410573146320761,-2.390778914560662,-1.4397543910679842,2.4215413587465453,-1.2672201861722296,-6.0278864184099445,-1.943298772792399,-3.4667910020882715,-0.6526402493463916,2.5429756369861525
2018-09-26 16:50:25,22610.416666666668,15.701678240740742,0.2946785249856782,-0.5202616732078911,-4.537941669323412,0.7539911626220367,1.862893087526166,-2.438907614712081,1.6246705334522578,1.4308998952406695,-1.7475012358678232,-9.290690873232338,-0.6368946304731946,-5.800552222734617,-0.2319956079741982,3.074100773663926
2018-09-26 17:05:24,22625.4,15.712083333333334,-2.8084334901719545,0.39293576573839,-3.6407741781182947,-0.49886075388953227,-0.5651121957789381,-2.959473392097655,-3.5380945664534726,3.493748086564015,-1.2892137328388533,-6.681794449319017,-0.7442721289714314,-2.0265073041332156,2.067402840389368,0.31091205220621815
2018-09-26 17:20:22,22640.366666666665,15.72247685185185,-4.502945538519473,1.540370254471293,-4.624778404823058,1.5375259133747714,1.941730102445145,-4.656324808811197,1.6379737276126995,-1.0242802068106382,-2.0068142740070614,-10.419691427392769,1.0263657815461074,-3.6586481541124853,0.37118744055134867,1.3053616715938363
2018-09-26 17:35:21,22655.35,15.732881944444443,-0.5605447129794106,1.5114527596500948,-5.611105057677993,1.9274487500968813,-0.9567548235978098,-5.650630812979395,-0.003163963451696645,0.5661685341477494,-2.020859798880731,-12.280912313897174,-1.201804916265042,-4.117999204795266,0.3187176960371187,1.825464666822264
2018-09-26 17:50:20,22670.333333333332,15.743287037037037,-7.195398738808065,-0.16352919361372045,-6.364188678943565,2.0812524115102824,-0.09548081012505313,-3.826818044136525,-0.47099810134272957,0.9804093684492272,-1.331080753317721,-13.20470769003847,-3.9028893108712253,-4.109058665301181,1.205308754236177,-1.887807443537727
2018-09-26 18:05:18,22685.3,15.753680555555555,-0.6716653312063409,0.04071663746121686,-6.178456015842462,1.294286517074661,-1.1143606233415784,-4.3543047979048275,-1.1624035291220024e-05,0.9237627071756898,-2.5222023806811107,-8.02031672131221,-2.375979566902749,-4.1013171689682855,0.6812799302629622,-3.4884681761776064
2018-09-26 18:20:17,22700.283333333333,15.764085648148148,-5.901046686292469,0.7135940661740738,-9.990069559210859,3.09084114358423,0.21642931589776684,-3.7092726455760188,1.173744704213974,0.1605739479131557,-1.3647895406232733,-12.00428719838967,-7.1979192511489325,-4.09581061635133,0.39098443172639463,-4.153525158498982
2018-09-26 18:35:15,22715.25,15.774479166666667,-5.25684902424101,-0.25930695900568024,-8.397874883366216,0.6566207405635606,-1.037935517409319,-3.06554935283294,-2.118686947590425,1.2764902771321427,-0.20828589067316086,-10.115084957067737,-2.8568791009522316,-3.1515120374104195,-0.1349350037905188,-1.060988905943808
2018-09-26 18:50:15,22730.25,15.784895833333334,-0.6216412794439713,0.6461124217480201,-10.333627562114847,1.2755529604651532,-1.587721415904412,-5.949919789314734,-0.47889396902723486,1.2155220840118186,-0.698545922576136,-10.34504861146365,-1.5756438828142154,-5.029986542120501,0.9825450479566481,-2.438892987799252
2018-09-26 19:05:23,22745.383333333335,15.795405092592594,-3.0456005202969023,-1.2719675507571122,-9.925868604496857,0.9504742390384524,-0.4934651347277277,-3.6709853498188116,1.6249203940083685,0.6806704653828314,-1.897297182342106,-11.288898326318346,0.8701677700659786,-3.1543928934481005,2.8014553566805813,0.1666392947982581
2018-09-26 19:20:22,22760.366666666665,15.805810185185184,-0.2941457465425435,0.3365632542755662,-11.394636286594823,2.0374686778542537,-2.218655300738131,-5.383619676776375,0.4417616747077022,0.6175462587687548,-1.6846989222204183,-12.933368220539242,-1.8486445415497705,-5.035852648979435,0.6273379044034021,-3.097184753256456
2018-09-26 19:35:21,22775.35,15.816215277777777,-1.3049932845790566,0.7689991425930546,-11.220203271728797,2.1833157791578133,-0.6540917647477781,-4.278183053178361,-1.448137240371103,1.4931783821566331,-1.0033155308054447,-17.165481069059734,-5.275444059565266,-4.334065848802495,0.09725953600058858,-3.07447465481443
2018-09-26 19:50:20,22790.333333333332,15.82662037037037,-0.43814998680429196,0.26033569806771395,-9.637575682609096,0.6830114675290826,-0.9697752832421849,-3.4096824005169353,-0.04978268444187506,1.6625616473899163,-1.498152741958808,-16.700246787430682,-2.1252414221190707,-5.044039014294228,-0.43378288795334013,-3.2902435547921356
2018-09-26 20:05:19,22805.316666666666,15.837025462962963,-5.213622726010869,-0.014431513239522359,-9.701759662780741,-1.5234483469282312,0.8292933849695424,-2.7781246651184244,-0.7681810137669788,-1.2243091553311216,-1.0542163166044753,-11.537675328403646,-0.3880473052351368,-4.580778691085989,0.6792074828595059,-6.329504647960141
2018-09-26 20:20:18,22820.3,15.847430555555555,-3.1764183954470933,-0.9953069431513898,-10.472761376693922,-1.1460677686380287,-1.1318865212522573,-4.028516818233341,2.5066613922580174,0.35256074246027735,-1.0815120428566019,-14.367776682070053,-8.05387242295764,-7.1742914491534995,1.3212274884663378,-6.787271179132746
2018-09-26 20:35:18,22835.3,15.857847222222222,-5.137418540740445,0.1373962104359225,-8.661186276380482,-0.3002172870564493,0.4315935179216185,-4.811475790397608,-1.270804482127583,-0.4221732111407829,-0.8753395685323604,-15.791360798651803,-6.55867900177085,-4.6001191281458285,0.5519408752556149,-7.719594319931767
2018-09-27 07:05:28,23465.466666666667,16.295462962962965,-2.292895463890986,0.5780926130044798,-12.573043454552659,0.976076924349468,-0.8794354184334371,1.5543181512714277,2.6476871394798605,-0.8126774616875974,2.348401300791772,-7.658311113322317,-8.702552462192156,0.28682386265533805,2.5633029761391035,-0.9082795793309572
2018-09-27 07:20:16,23480.266666666666,16.30574074074074,-2.4692682243791464,0.25272389121560423,-11.542953264455,0.8327560465452305,-1.911220890509454,2.0985275868723163,3.0252969251867943,1.882632891832928,3.674592996862705,-4.026346744867039,-3.340444265844337,5.840189753164124,4.338486322102153,-0.11099953232496886
2018-09-27 07:35:15,23495.25,16.316145833333334,2.2758016376123305,-1.252995725858052,-9.81758557514592,1.858396626787903,-1.064427001188206,2.39764587680333,5.273880758562769,2.2219778500499445,2.880321494325099,-9.337846137972722,-5.984033492420594,7.624577371613685,2.113343137830139,0.43373661744307807
2018-09-27 07:50:14,23510.233333333334,16.326550925925925,0.4382079084667043,-0.8800492343766506,-9.739343399273265,1.4726719364797738,-1.157919387350764,4.574464662322874,6.580384997945102,3.4997974232261293,2.3195195153381682,-9.012521336359331,-3.6961789282782647,9.641861375088697,2.2370723303964257,3.794299804890571
2018-09-27 08:05:13,23525.216666666667,16.336956018518517,-1.4020573394938411,-0.038442014324697876,-5.668233969583679,-0.32442287391217034,0.3933010717294334,7.4539756927342475,6.944802074924671,2.191085247988184,2.9321798364544884,-4.46038425467137,-2.586893237908117,11.657033939863865,4.47467021572443,2.920674203255327
2018-09-27 08:20:13,23540.216666666667,16.347372685185185,-3.951007940305537,-0.6085525623206655,-3.479967662674011,0.9316744482251033,-1.580871302419223,4.220448811115147,2.371480646308597,0.4104222287680804,3.30792850335282,-1.322400876970318,0.16268618285476236,11.789449826930428,2.950744770127951,-1.0133962747774308
2018-09-27 08:35:12,23555.2,16.357777777777777,3.1333569027989596,-3.2946416167686547,-4.583147914712454,0.7768232424808664,-2.6152281233588552,6.155316870582242,-2.203301759854128,0.5086256386245859,3.4474898870885755,-3.3566787372409697,-3.9052080536293143,9.805373556075034,1.1910676718526312,2.569548121103855
2018-09-27 08:50:12,23570.2,16.368194444444445,1.5190144106318517,1.3025376684905596,-4.749190682557683,-1.729848704059673,-1.7699801956963184,5.97212516646472,-2.0808426518928904,0.6048618849611199,2.1751215189020465,-2.34014154423335,-1.1628421583988586,11.108520052743602,3.8948572670287906,-1.6079937623183354
2018-09-27 09:05:11,23585.183333333334,16.378599537037037,-2.6820226856718667,-1.1512694662569691,2.6033101236261715,-1.1824759326870928,14.585082149773582,9.547316858322109,-1.2548551808470603,0.22995507763047582,2.3115546274973644,5.019117402547416,-5.002967580180119,6.3001632654308475,5.42289028728346,-1.3235434707613056
2018-09-27 09:55:07,23635.116666666665,16.41327546296296,-3.6227583282911437,1.7047283251072098,1.873083094792443,-0.1510384673373926,-1.008416455019614,6.643098962454539,1.2484816639923793,-0.32578390353814995,2.5985047577249514,8.220438905841656,-3.7289291914792715,7.882162249540603,1.421605226387918,-9.10045071028284
2018-09-27 10:10:09,23650.15,16.423715277777777,3.2063140626635445,1.1238079134673096,2.6339692048034924,-0.08107682200474699,0.0700545098659542,6.915827030813792,0.1832210825346897,0.23120943511888695,2.72692426340634,4.7525956046866416,-1.7133513734340795,4.7074631275275225,2.238435737919992,-10.013438265086084
2018-09-27 10:25:09,23665.15,16.434131944444445,-0.3053163554831417,1.952259299932738,3.159085759400275,0.458350854971014,1.8534430249208345,6.717640430583073,-0.4128860159182017,1.9624542324506866,3.089488972408538,2.928397651368777,1.710829503818071,9.991878331482706,0.9398902287855776,-5.053234382612028
2018-09-27 10:40:10,23680.166666666668,16.444560185185185,1.5842580171643794,1.1339240048336607,4.38626262461935,0.2909066293553175,3.871426632839244,5.811307249020795,2.5131690493808128,0.16666728346686682,2.0400524904560595,3.449890778793385,-2.1548630065296503,8.693434721102369,3.634771663812902,-3.388681019275167
2018-09-27 10:55:10,23695.166666666668,16.454976851851853,4.647094263890776,2.1945695921688912,5.611941359505498,1.7674787589974226,-0.6907802279550169,7.488309052465642,0.7377078695488597,0.954698241520118,3.1043717302538893,7.964034770677218,0.08687903578548457,6.218441401329919,3.0388755790588897,0.38777004279694094
2018-09-27 11:10:10,23710.166666666668,16.465393518518518,2.0671530099310926,2.548804557823279,6.365391073788094,-0.5173837111597691,-0.5532859848492215,7.752893425654538,-1.7449410450171927,1.9761131005671964,2.757057628420945,3.7798328202291644,-2.14011617300981,10.55623272747155,4.556799090874802,2.2798221881982466
2018-09-27 11:25:11,23725.183333333334,16.47582175925926,7.473382507995261,2.6662311035450403,5.470870941840134,0.9558618679327724,2.4037996031485536,7.544297175045359,6.344541061102362,1.1154706417643767,4.052713823875343,4.0562731985266876,-2.022037098765487,8.546133175403225,3.4881340552982074,2.521159182010699
2018-09-27 11:40:13,23740.216666666667,16.486261574074074,7.940765119659534,4.191838755557096,5.983365842518933,1.0172055466582433,-2.394525390962431,6.627503446242182,0.8011388207640123,2.837758638122718,4.406327047454453,4.093332020724066,-2.613909695881772,5.828127004176396,5.0028726275375535,6.281749439346464
2018-09-27 11:55:12,23755.2,16.496666666666666,5.35348196002735,1.722198099224004,4.380813553847375,0.6084592290368109,-0.8478248578572959,4.065535089269321,3.717549568941927,0.3297172353236365,3.3494532633879857,7.420012042100132,0.08397413909851707,6.164887432360104,1.8176346687601215,0.406798938702542
2018-09-27 12:10:13,23770.216666666667,16.507094907407406,2.9962886081374265,2.540333322701274,7.474525205777779,0.6673468289792405,5.398354060709251,2.204594458606665,2.1653841090297794,1.1091563236064177,3.700130363876727,3.691282147210445,-2.3942999945698933,5.088054781111342,3.0953869042486684,-3.830236587403083
2018-09-27 12:25:14,23785.233333333334,16.517523148148147,3.9262698324143592,3.5920259949002915,4.92596454357879,1.4297708754882328,2.0092287815555405,6.451187165460756,2.7259857880151492,2.356941591286401,4.754131424037499,4.189135378508257,-2.5263869803897023,7.06396017892896,0.8469366246804514,-2.6667652030923463
2018-09-27 12:40:14,23800.233333333334,16.527939814814815,5.7944763288558425,3.467670374558307,2.1408696358022796,0.31118651352350324,-0.20509110661121652,7.17107251076027,4.225032101208449,2.663509750038494,3.926846436520657,5.389576972418952,-0.31110416837297405,5.278274996598267,4.002690836608449,1.3135204268026892
